filename,surname,name,real_gender,year,edition,dancer_id,countries,perf_type,awards,has_award,performance,thumbnail_frame,res,frame_count,performance_translated,perf_clean,has_thumbnail,filepath_thumbnail,credits
edition34/edition34_sequence_24.mp4,Avraam,Ioanna,F,2006,34th,2006-036,Cyprus,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres - 2nd variation,,,,La Bayad¨¨re - Royaume des Ombres - 2nd variation,La Bayad¨¨re - Royaume Des Ombres - 2nd Variation,1,,
edition34/edition34_sequence_30.mp4,Choi,Young Gyu,M,2006,34th,2006-053,South Korea,classical,Primes d'encouragement,1,Coppelia - Franz variation,,,,Coppelia - Franz variation,Coppelia - Franz,1,,
edition34/edition34_sequence_27.mp4,Fukuda,Yumiko,F,2006,34th,2006-002,Japan,classical,Primes d'encouragement,1,Giselle - Peasant variation,,,,Giselle - Peasant variation,Giselle - Peasant Variation,1,,
edition34/edition34_sequence_31.mp4,Gittens,C¨¦line,F,2006,34th,2006-051,Canada,classical,Primes d'encouragement,1,Grand Pas Classique,,,,Grand Pas Classique,Grand Pas Classique,1,,
edition34/edition34_sequence_34.mp4,Guo,Chengwu,M,2006,34th,2006-058,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,The Nutcracker - Act II - Prince variation,,,,The Nutcracker - Act II - Prince variation,The Nutcracker - Act 2 - Prince Variation,1,,
edition34/edition34_sequence_35.mp4,Hong,Hyang-Gee,F,2006,34th,2006-026,South Korea,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition34/edition34_sequence_25.mp4,Kitamura,Yukino,F,2006,34th,2006-016,Japan,classical,Primes d'encouragement,1,Grand Pas Classique,,,,Grand Pas Classique,Grand Pas Classique,1,,
edition34/edition34_sequence_33.mp4,Mori,Shino,F,2006,34th,2006-018,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Grand Pas Classique,,,,Grand Pas Classique,Grand Pas Classique,1,,
edition34/edition34_sequence_28.mp4,Muntagirov,Vadim,M,2006,34th,2006-054,Russia,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Franz variation,,,,Coppelia - Franz variation,Coppelia - Franz,1,,
edition34/edition34_sequence_32.mp4,Polunin,Sergiy,M,2006,34th,2006-055,Ukraine,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,The Nutcracker - Act II - Prince variation,,,,The Nutcracker - Act II - Prince variation,The Nutcracker - Act 2 - Prince Variation,1,,
edition34/edition34_sequence_26.mp4,Trzensimiech,Dawid,M,2006,34th,2006-064,Poland,classical,Primes d'encouragement,1,Grand Pas Classique,,,,Grand Pas Classique,Grand Pas Classique,1,,
edition34/edition34_sequence_29.mp4,Zhang,Yijing,F,2006,34th,2006-012,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Grand Pas Classique,,,,Grand Pas Classique,Grand Pas Classique,1,,
edition35/edition35_sequence_35.mp4,Arai,Yoshihisa,M,2007,35th,2007-056,Japan,classical,Primes d'encouragement,1,La Sylphide - Act I - James variation,,,,La Sylphide - Act I - James variation,La Sylphide - Act 1 - James Variation,1,,
edition35/edition35_sequence_26.mp4,Dao Yuan,Chen,M,2007,35th,2007-054,China,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1,,
edition35/edition35_sequence_33.mp4,Hay,James,M,2007,35th,2007-060,United Kingdom,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1,,
edition35/edition35_sequence_31.mp4,Jia Yong,Sun,M,2007,35th,2007-064,China,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1,,
edition35/edition35_sequence_28.mp4,Kim,Chaelee,F,2007,35th,2007-020,South Korea,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Raymonda,,,,Raymonda,Raymonda,1,,
edition35/edition35_sequence_34.mp4,Kono,Mai,F,2007,35th,2007-033,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,Raymonda,,,,Raymonda,Raymonda,1,,
edition35/edition35_sequence_30.mp4,Mathews,Delia,F,2007,35th,2007-027,United Kingdom,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Gamzatti variation,,,,La Bayad¨¨re - Gamzatti variation,La Bayad¨¨re - Gamzatti Variation,1,,
edition35/edition35_sequence_29.mp4,Moreira,Telmo,M,2007,35th,2007-049,Portugal,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Sylphide - Act I - James variation,,,,La Sylphide - Act I - James variation,La Sylphide - Act 1 - James Variation,1,,
edition35/edition35_sequence_25.mp4,Ovsyanick,Ksenia,F,2007,35th,2007-031,Belarus,classical,Primes d'encouragement,1,La Bayad¨¨re - Gamzatti variation,,,,La Bayad¨¨re - Gamzatti variation,La Bayad¨¨re - Gamzatti Variation,1,,
edition35/edition35_sequence_32.mp4,Park,Sae-Eun,F,2007,35th,2007-030,South Korea,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Gamzatti variation,,,,Giselle - Peasant variation,Giselle - Peasant Variation,1,,
edition35/edition35_sequence_24.mp4,Vizcayo,Daniel,M,2007,35th,2007-057,Spain,classical,Primes d'encouragement,1,La Sylphide - Act I - James variation,,,,La Sylphide - Act I - James variation,La Sylphide - Act 1 - James Variation,1,,
edition35/edition35_sequence_27.mp4,Yoshiyama,Charles-Louis,M,2007,35th,2007-059,Japan,classical,Prix d'interpr¨¦tation contemporaine-Primes d'encouragement,1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1,,
edition36/edition36_sequence_4.mp4,Adeberg,Joakim,M,2008,36th,2008-088,Sweden,classical,Primes d'encouragement,1,Sleeping Beauty - Act III Prince Desir¨¦,,,,Sleeping Beauty - Act III Prince Desir¨¦,Sleeping Beauty - Act 3 - Prince D¨¦sir¨¦,1,,
edition36/edition36_sequence_10.mp4,Cerdeiro,Renan,M,2008,36th,2008-044,Brazil,classical,Primes d'encouragement,1,Coppelia - Franz,,,,Coppelia - Franz,Coppelia - Franz,1,,
edition36/edition36_sequence_9.mp4,Corea,Kristy Lee,F,2008,36th,2008-067,Australia,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1,,
edition36/edition36_sequence_16.mp4,Davis,Kyle,M,2008,36th,2008-084,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,Giselle - Act 2 - Albrecht,1,,
edition36/edition36_sequence_5.mp4,De Paiva,Marcella,F,2008,36th,2008-030,Brazil,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition36/edition36_sequence_7.mp4,Felm¨¦ry,Lili,F,2008,36th,2008-033,Hungary,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition36/edition36_sequence_15.mp4,Fyfe,Jessica,F,2008,36th,2008-065,Australia,classical,Primes d'encouragement,1,Raymonda - Tableau du R¨ºve - Act 1,,,,Raymonda - Tableau du R¨ºve - Act 1,Raymonda - Tableau Du R¨ºve - Act 1,1,,
edition36/edition36_sequence_18.mp4,Hermesmeyer,Rodrigo,M,2008,36th,2008-090,Brazil,classical,Primes d'encouragement,1,La Sylphide - James,,,,La Sylphide - James,La Sylphide - James,1,,
edition36/edition36_sequence_0.mp4,Libao,Marcelino,M,2008,36th,2008-041,Philippines,classical,Primes d'encouragement,1,Swan Lake,,,,Swan Lake,Swan Lake,1,,
edition36/edition36_sequence_8.mp4,Majoros,Bal¨¢zs,M,2008,36th,2008-082,Poland,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1,,
edition36/edition36_sequence_2.mp4,Mart¨ªnez,Aleix,M,2008,36th,2008-045,Spain,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,Flower Festival in Genzano,,,,Flower Festival in Genzano,Flower Festival 1n Genzano,1,,
edition36/edition36_sequence_1.mp4,Nybakken,Grete Sofie,F,2008,36th,2008-010,Norway,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition36/edition36_sequence_17.mp4,O'donnell-Barber,Charlotte,F,2008,36th,2008-060,Australia,classical,Primes d'encouragement,1,Giselle,,,,Giselle,Giselle,1,,
edition36/edition36_sequence_19.mp4,Osbaldeston,Nancy,F,2008,36th,2008-072,United Kingdom,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1,,
edition36/edition36_sequence_6.mp4,Russell,Paul,M,2008,36th,2008-047,Australia,classical,Primes d'encouragement,1,Swan Lake,,,,Swan Lake,Swan Lake,1,,
edition36/edition36_sequence_12.mp4,Santos,Ricardo,M,2008,36th,2008-081,Brazil,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1,,
edition36/edition36_sequence_20.mp4,Silva,Irlan,M,2008,36th,2008-080,Brazil,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1,,
edition36/edition36_sequence_11.mp4,Takada,Akane,F,2008,36th,2008-064,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,Giselle,,,,Giselle,Giselle,1,,
edition36/edition36_sequence_14.mp4,Tedaldi,Dylan,M,2008,36th,2008-049,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Giselle- Act I - Peasant Pas,,,,Giselle- Act I - Peasant Pas,Giselle - Act 1 - Peasant Pas,1,,
edition36/edition36_sequence_3.mp4,Yang,Chae Eun,F,2008,36th,2008-026,South Korea,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,La Bayad¨¨re - Royaume Des Ombres,1,,
edition37/edition37_sequence_8.mp4,Campbell,Skylar,M,2009,37th,2009-077,USA,classical,Primes d'encouragement,1,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,Giselle - Act 2 - Albrecht,1,,
edition37/edition37_sequence_1.mp4,Chen,Qi,M,2009,37th,2009-034,China,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e,,,,La Fille Mal Gard¨¦e,La Fille Mal Gard¨¦e,1,,
edition37/edition37_sequence_14.mp4,Concha Vinet,Sebastian,M,2009,37th,2009-080,Chile,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III Prince Desir¨¦,,,,Sleeping Beauty - Act III Prince Desir¨¦,Sleeping Beauty - Act 3 - Prince D¨¦sir¨¦,1,,
edition37/edition37_sequence_2.mp4,Dean,Jemima Rose,F,2009,37th,2009-066,Australia,classical,Primes d'encouragement,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,La Bayad¨¨re - Gamsatti,1,,
edition37/edition37_sequence_12.mp4,Ikeda,Takeshi,M,2009,37th,2009-033,Japan,classical,Primes d'encouragement,1,Giselle- Act I - Peasant Pas,,,,Giselle- Act I - Peasant Pas,Giselle - Act 1 - Peasant Pas,1,,
edition37/edition37_sequence_5.mp4,Ishizaki,Futaba,F,2009,37th,2009-003,Japan,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition37/edition37_sequence_9.mp4,Johnson,Karen,F,2009,37th,2009-022,USA,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition37/edition37_sequence_3.mp4,Leblanc,Gergely,M,2009,37th,2009-037,Hungary,classical,Primes d'encouragement,1,Swan Lake - Pas de trois,,,,Swan Lake - Pas de trois,Swan Lake - Pas De Trois,1,,
edition37/edition37_sequence_17.mp4,Mizutani,Miki,F,2009,37th,2009-001,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition37/edition37_sequence_6.mp4,Mkrtchyan,Tigran,M,2009,37th,2009-076,Armenia,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1,,
edition37/edition37_sequence_16.mp4,Moreira,Telmo,M,2009,37th,2009-079,Portugal,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1,,
edition37/edition37_sequence_0.mp4,Moritaka,Machi,F,2009,37th,2009-043,Japan,classical,Primes d'encouragement,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,La Bayad¨¨re - Gamsatti,1,,
edition37/edition37_sequence_7.mp4,Nemoto,Rina,F,2009,37th,2009-047,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Raymonda - Tableau du R¨ºve - Act 1,,,,Raymonda - Tableau du R¨ºve - Act 1,Raymonda - Tableau Du R¨ºve - Act 1,1,,
edition37/edition37_sequence_15.mp4,O¡¯neill,Hannah,F,2009,37th,2009-014,New Zealand,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,La Bayad¨¨re - Royaume Des Ombres,1,,
edition37/edition37_sequence_19.mp4,Peng,Zhaoqian,F,2009,37th,2009-020,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,La Bayad¨¨re - Royaume Des Ombres,1,,
edition37/edition37_sequence_11.mp4,Queiroz Rodrigues,Rafaelle,F,2009,37th,2009-068,Brazil,classical,Primes d'encouragement,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,La Bayad¨¨re - Gamsatti,1,,
edition37/edition37_sequence_10.mp4,Takada,Tatsuki,M,2009,37th,2009-078,Japan,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1,,
edition37/edition37_sequence_18.mp4,Wijnen,Edo,M,2009,37th,2009-038,Belgium,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,Swan Lake - Pas de trois,,,,Swan Lake - Pas de trois,Swan Lake - Pas De Trois,1,,
edition37/edition37_sequence_13.mp4,Yang,Ruiqi,F,2009,37th,2009-009,China,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition37/edition37_sequence_4.mp4,Yang,Chae-Eun,F,2009,37th,2009-053,South Korea,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1,,
edition38/edition38_sequence_0.mp4,Acri,Luca,M,2010,38th,2010-204,Japan,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,La Fille Mal Gard¨¦e - Colas Variation,1,,
edition38/edition38_sequence_19.mp4,Amuchastegui,Cristian Emanuel,M,2010,38th,2010-433,Argentina,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,La Sylphide - Act I - James variation,,,,La Sylphide - Act I - James variation,La Sylphide - Act 1 - James Variation,1,,
edition38/edition38_sequence_11.mp4,Chan,Chunwai,M,2010,38th,2010-411,China,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1,,
edition38/edition38_sequence_15.mp4,De Araujo Batista,Jonathan,M,2010,38th,2010-425,Brazil,classical,Primes d'encouragement,1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1,,
edition38/edition38_sequence_4.mp4,Duarte De Menezes,Guilherme,M,2010,38th,2010-418,Brazil,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1,,
edition38/edition38_sequence_6.mp4,Duarte De Menezes,Vitor,M,2010,38th,2010-419,Brazil,classical,Primes d'encouragement,1,La Sylphide - Act I - James variation,,,,La Sylphide - Act I - James variation,La Sylphide - Act 1 - James Variation,1,,
edition38/edition38_sequence_17.mp4,Evans,Christopher,M,2010,38th,2010-201,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,La Fille Mal Gard¨¦e - Colas Variation,1,,
edition38/edition38_sequence_5.mp4,Hiu Tung,Yu,F,2010,38th,2010-111,China,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres - 1st variation,,,,La Bayad¨¨re - Royaume des Ombres - 1st variation,La Bayad¨¨re - Royaume Des Ombres - 1st Variation,1,,
edition38/edition38_sequence_13.mp4,Kinouchi,Shu,M,2010,38th,2010-416,Japan,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1,,
edition38/edition38_sequence_9.mp4,Liang,Zecheng,M,2010,38th,2010-401,China,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1,,
edition38/edition38_sequence_14.mp4,Liao,Xiang,F,2010,38th,2010-309,China,classical,Primes d'encouragement,1,Sleeping Beauty - Act III - Aurora variation,,,,Sleeping Beauty - Act III - Aurora variation,Sleeping Beauty - Act 3 - Aurora Variation,1,,
edition38/edition38_sequence_1.mp4,Mungamba Reina,Francisco,M,2010,38th,2010-402,Spain,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,The Sleeping Beauty - Act III - Prince Desir¨¦,,,,The Sleeping Beauty - Act III - Prince Desir¨¦,Sleeping Beauty - Act 3 - Prince D¨¦sir¨¦,1,,
edition38/edition38_sequence_12.mp4,Samb¨¦,Marcelino,M,2010,38th,2010-202,Portugal,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,La Fille Mal Gard¨¦e - Colas Variation,1,,
edition38/edition38_sequence_18.mp4,Sasaki,Mariko,F,2010,38th,2010-101,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Royaume des Ombres - 2nd variation,,,,La Bayad¨¨re - Royaume des Ombres - 2nd variation,La Bayad¨¨re - Royaume Des Ombres - 2nd Variation,1,,
edition38/edition38_sequence_7.mp4,Smyth,Aaron,M,2010,38th,2010-431,Australia,classical,Primes d'encouragement,1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1,,
edition38/edition38_sequence_8.mp4,Stawaruk,Caitlin,F,2010,38th,2010-312,Australia,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Raymonda,,,,Raymonda,Raymonda,1,,
edition38/edition38_sequence_3.mp4,Turner,Lewis,M,2010,38th,2010-423,United Kingdom,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1,,
edition38/edition38_sequence_2.mp4,Valavanis,Alexandra,F,2010,38th,2010-103,Switzerland,classical,Prix du meilleur Suisse-Primes d'encouragement,1,Coppelia - Act I,,,,Coppelia - Act I,Coppelia - Act 1,1,,
edition38/edition38_sequence_10.mp4,Yang,Ruiqi,F,2010,38th,2010-103,China,classical,Primes d'encouragement,1,Coppelia - Act I,,,,Coppelia - Act I,Coppelia - Act 1,1,,
edition39/edition39_sequence_10.mp4,Alonso Almagro,Rub¨¦n,M,2011,39th,2011-206,Spain,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,La Fille Mal Gard¨¦e - Colas Variation,1,,
edition39/edition39_sequence_13.mp4,Bertinshaw,Jack,M,2011,39th,2011-420,Australia,classical,Primes d'encouragement,1,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,,,,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,Sleeping Beauty - Act 3 - Prince D¨¦sir¨¦,1,,
edition39/edition39_sequence_17.mp4,Carpio,Liana,F,2011,39th,2011-123,USA,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition39/edition39_sequence_15.mp4,Dos Santos,Pablo Octavio,M,2011,39th,2011-417,Brazil,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1,,
edition39/edition39_sequence_5.mp4,Favre,Beno?t,M,2011,39th,2011-407,Switzerland,classical,Prix du meilleur Suisse,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1,,
edition39/edition39_sequence_11.mp4,Han,Sung Woo,M,2011,39th,2011-415,South Korea,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1,,
edition39/edition39_sequence_16.mp4,Harper Watters,Derrin,M,2011,39th,2011-426,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1,,
edition39/edition39_sequence_9.mp4,Horisawa,Yuko,F,2011,39th,2011-112,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition39/edition39_sequence_3.mp4,Kato,Shizuru,M,2011,39th,2011-204,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,La Fille Mal Gard¨¦e - Colas Variation,1,,
edition39/edition39_sequence_7.mp4,Komine,Saya,F,2011,39th,2011-111,Japan,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres - 2nd variation,,,,La Bayad¨¨re - Royaume des Ombres - 2nd variation,La Bayad¨¨re - Royaume Des Ombres - 2nd Variation,1,,
edition39/edition39_sequence_12.mp4,Magri,Mayara,F,2011,39th,2011-120,Brazil,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition39/edition39_sequence_4.mp4,Oh,Han-Deul,F,2011,39th,2011-108,South Korea,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition39/edition39_sequence_20.mp4,Poeung,Kevin,M,2011,39th,2011-425,France,classical,Primes d'encouragement,1,La Sylphide - James variation,,,,La Sylphide - James variation,La Sylphide - James,1,,
edition39/edition39_sequence_18.mp4,Sidford,Henry,M,2011,39th,2011-418,USA,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1,,
edition39/edition39_sequence_8.mp4,Sjouke,Sem,M,2011,39th,2011-410,Netherlands,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1,,
edition39/edition39_sequence_2.mp4,Storm-Jensen,Gina,F,2011,39th,2011-107,Norway,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition39/edition39_sequence_14.mp4,Sun,Yimeng,F,2011,39th,2011-309,China,classical,Primes d'encouragement,1,Raymonda - Tableau du R¨ºve,,,,Raymonda - Tableau du R¨ºve,Raymonda - Tableau Du R¨ºve,1,,
edition39/edition39_sequence_1.mp4,Tu,Hanbin,M,2011,39th,2011-402,China,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,Giselle - Act 2 - Albrecht,1,,
edition39/edition39_sequence_6.mp4,Zhang,Zhiyao,M,2011,39th,2011-408,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Sylphide - James variation,,,,La Sylphide - James variation,La Sylphide - James,1,,
edition39/edition39_sequence_19.mp4,Zhou,Patricia,F,2011,39th,2011-305,Canada,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Gamzatti variation,,,,La Bayad¨¨re - Gamzatti variation,La Bayad¨¨re - Gamzatti Variation,1,,
edition40/edition40_sequence_2.mp4,Amoros Zaragoza,Eneko,M,2012,40th,2012-418,Spain,classical,Primes d'encouragement,1,The Nutcracker - Act II - Prince variation,,,,The Nutcracker - Act II - Prince variation,The Nutcracker - Act 2 - Prince Variation,1,,
edition40/edition40_sequence_18.mp4,Barbosa,Edson,M,2012,40th,2012-406,Brazil,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1,,
edition40/edition40_sequence_15.mp4,Bettes,Hannah,F,2012,40th,2012-108,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition40/edition40_sequence_10.mp4,Caballero Junior,Gaspard,M,2012,40th,2012-203,Paraguay,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,La Fille Mal Gard¨¦e - Colas Variation,1,,
edition40/edition40_sequence_11.mp4,Chuvas,Thamires,F,2012,40th,2012-117,Brazil,classical,Primes d'encouragement,1,Sleeping Beauty - Lilac Fairy variation,,,,Sleeping Beauty - Lilac Fairy variation,Sleeping Beauty - Lilac Fairy,1,,
edition40/edition40_sequence_3.mp4,Fujii,Ayaka,F,2012,40th,2012-314,Japan,classical,Primes d'encouragement,1,La Bayad¨¨re - Gamzatti variation,,,,La Bayad¨¨re - Gamzatti variation,La Bayad¨¨re - Gamzatti Variation,1,,
edition40/edition40_sequence_14.mp4,Gr¨¹necker,Michael,M,2012,40th,2012-424,Germany,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du meilleur Suisse,1,la Bayad¨¨re - Solor,,,,la Bayad¨¨re - Solor,La Bayad¨¨re - Solor,1,,
edition40/edition40_sequence_9.mp4,Higgins,Katherine,F,2012,40th,2012-105,USA,classical,Primes d'encouragement,1,Sleeping Beauty - Lilac Fairy variation,,,,Sleeping Beauty - Lilac Fairy variation,Sleeping Beauty - Lilac Fairy,1,,
edition40/edition40_sequence_0.mp4,Kato,Ryo,M,2012,40th,2012-419,Japan,classical,Primes d'encouragement,1,la Bayad¨¨re - Solor,,,,la Bayad¨¨re - Solor,La Bayad¨¨re - Solor,1,,
