filename,surname,name,full_name,possible_gender,real_gender,year,edition,dancer_id,countries,perf_type,awards,has_award,performance,thumbnail_frame,res,frame_count,performance_translated,has_thumbnail,filepath_thumbnail,credits,decade,continent,perf_type_clean,filename_base,perf_clean
edition38/edition38_sequence_3.mp4,Turner,Lewis,Turner Lewis,male,M,2010,38th,2010-423,United Kingdom,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2010,Europe,classical,edition38_sequence_3.mp4,Giselle - Act 2 - Albrecht
edition38/edition38_sequence_5.mp4,Hiu Tung,Yu,Hiu Tung Yu,likely male,F,2010,38th,2010-111,China,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres - 1st variation,,,,La Bayad¨¨re - Royaume des Ombres - 1st variation,1.0,,,2010,Asia,classical,edition38_sequence_5.mp4,La Bayadere - Royaume Des Ombres - 1st Variation
edition38/edition38_sequence_7.mp4,Smyth,Aaron,Smyth Aaron,male,M,2010,38th,2010-431,Australia,classical,Primes d'encouragement,1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,1.0,,,2010,Oceania,classical,edition38_sequence_7.mp4,Don Quichotte - Basile Variation
edition39/edition39_sequence_1.mp4,Tu,Hanbin,Tu Hanbin,male,M,2011,39th,2011-402,China,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2010,Asia,classical,edition39_sequence_1.mp4,Giselle - Act 2 - Albrecht
edition39/edition39_sequence_11.mp4,Han,Sung Woo,Han Sung Woo,male,M,2011,39th,2011-415,South Korea,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2010,Asia,classical,edition39_sequence_11.mp4,Giselle - Act 2 - Albrecht
edition39/edition39_sequence_12.mp4,Magri,Mayara,Magri Mayara,female,F,2011,39th,2011-120,Brazil,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2010,South America,classical,edition39_sequence_12.mp4,"Coppelia - Act 3, Girl variation"
edition39/edition39_sequence_13.mp4,Bertinshaw,Jack,Bertinshaw Jack,male,M,2011,39th,2011-420,Australia,classical,Primes d'encouragement,1,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,,,,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,1.0,,,2010,Oceania,classical,edition39_sequence_13.mp4,"Sleeping Beauty, Prince Desire"
edition39/edition39_sequence_15.mp4,Dos Santos,Pablo Octavio,Dos Santos Pablo Octavio,male,M,2011,39th,2011-417,Brazil,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2010,South America,classical,edition39_sequence_15.mp4,Giselle - Act 2 - Albrecht
edition39/edition39_sequence_17.mp4,Carpio,Liana,Carpio Liana,female,F,2011,39th,2011-123,USA,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2010,North America,classical,edition39_sequence_17.mp4,"Coppelia - Act 3, Girl variation"
edition39/edition39_sequence_18.mp4,Sidford,Henry,Sidford Henry,male,M,2011,39th,2011-418,USA,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2010,North America,classical,edition39_sequence_18.mp4,Giselle - Act 2 - Albrecht
edition39/edition39_sequence_2.mp4,Storm-Jensen,Gina,Storm-Jensen Gina,female,F,2011,39th,2011-107,Norway,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2010,Europe,classical,edition39_sequence_2.mp4,"Coppelia - Act 3, Girl variation"
edition39/edition39_sequence_3.mp4,Kato,Shizuru,Kato Shizuru,female,M,2011,39th,2011-204,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,1.0,,,2010,Asia,classical,edition39_sequence_3.mp4,La Fille Mal Gardee
edition39/edition39_sequence_4.mp4,Oh,Han-Deul,Oh Han-Deul,male,F,2011,39th,2011-108,South Korea,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2010,Asia,classical,edition39_sequence_4.mp4,"Coppelia - Act 3, Girl variation"
edition39/edition39_sequence_5.mp4,Favre,Beno?t,Favre Beno?t,male,M,2011,39th,2011-407,Switzerland,classical,Prix du meilleur Suisse,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2010,Europe,classical,edition39_sequence_5.mp4,Giselle - Act 2 - Albrecht
edition39/edition39_sequence_7.mp4,Komine,Saya,Komine Saya,female,F,2011,39th,2011-111,Japan,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres - 2nd variation,,,,La Bayad¨¨re - Royaume des Ombres - 2nd variation,1.0,,,2010,Asia,classical,edition39_sequence_7.mp4,La Bayadere - Royaume Des Ombres - 2nd Variation
edition39/edition39_sequence_8.mp4,Sjouke,Sem,Sjouke Sem,male,M,2011,39th,2011-410,Netherlands,classical,Primes d'encouragement,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2010,Europe,classical,edition39_sequence_8.mp4,Giselle - Act 2 - Albrecht
edition39/edition39_sequence_9.mp4,Horisawa,Yuko,Horisawa Yuko,female,F,2011,39th,2011-112,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2010,Asia,classical,edition39_sequence_9.mp4,"Coppelia - Act 3, Girl variation"
edition40/edition40_sequence_1.mp4,Ray,Brooke,Ray Brooke,female,F,2012,40th,2012-115,New Zealand,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres - 3rd variation,,,,La Bayad¨¨re - Royaume des Ombres - 3rd variation,1.0,,,2010,Oceania,classical,edition40_sequence_1.mp4,La Bayadere - Royaume Des Ombres - 3rd Variation
edition40/edition40_sequence_10.mp4,Caballero Junior,Gaspard,Caballero Junior Gaspard,male,M,2012,40th,2012-203,Paraguay,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,1.0,,,2010,South America,classical,edition40_sequence_10.mp4,La Fille Mal Gardee
edition40/edition40_sequence_11.mp4,Chuvas,Thamires,Chuvas Thamires,female,F,2012,40th,2012-117,Brazil,classical,Primes d'encouragement,1,Sleeping Beauty - Lilac Fairy variation,,,,Sleeping Beauty - Lilac Fairy variation,1.0,,,2010,South America,classical,edition40_sequence_11.mp4,Sleeping Beauty - Lilac Fairy
edition40/edition40_sequence_12.mp4,Maslen,Max,Maslen Max,male,M,2012,40th,2012-421,United Kingdom,classical,Primes d'encouragement,1,Swan Lake - Act III- Siegfried variation,,,,Swan Lake - Act III- Siegfried variation,1.0,,,2010,Europe,classical,edition40_sequence_12.mp4,Swan Lake - Act 3 - Siegfried Variation
edition40/edition40_sequence_13.mp4,Vinograd,Sonia,Vinograd Sonia,female,F,2012,40th,2012-120,Spain,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Swan Lake - Pas de trois,,,,Swan Lake - Pas de trois,1.0,,,2010,Europe,classical,edition40_sequence_13.mp4,"Swan Lake - Pas De Trois, Girls variation"
edition40/edition40_sequence_15.mp4,Bettes,Hannah,Bettes Hannah,female,F,2012,40th,2012-108,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2010,North America,classical,edition40_sequence_15.mp4,"Coppelia - Act 3, Girl variation"
edition40/edition40_sequence_19.mp4,Tashiro,Kozue,Tashiro Kozue,female,F,2012,40th,2012-112,Japan,classical,Primes d'encouragement,1,Sleeping Beauty - Lilac Fairy variation,,,,Sleeping Beauty - Lilac Fairy variation,1.0,,,2010,Asia,classical,edition40_sequence_19.mp4,Sleeping Beauty - Lilac Fairy
edition40/edition40_sequence_3.mp4,Fujii,Ayaka,Fujii Ayaka,female,F,2012,40th,2012-314,Japan,classical,Primes d'encouragement,1,La Bayad¨¨re - Gamzatti variation,,,,La Bayad¨¨re - Gamzatti variation,1.0,,,2010,Asia,classical,edition40_sequence_3.mp4,La Bayadere - Gamsatti
edition40/edition40_sequence_6.mp4,Robert Silva,Daniel,Robert Silva Daniel,male,M,2012,40th,2012-201,Brazil,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,1.0,,,2010,South America,classical,edition40_sequence_6.mp4,La Fille Mal Gardee
edition40/edition40_sequence_7.mp4,Rogers-Maman,Alaia,Rogers-Maman Alaia,female,F,2012,40th,2012-109,USA,classical,Primes d'encouragement,1,Sleeping Beauty - Lilac Fairy variation,,,,Sleeping Beauty - Lilac Fairy variation,1.0,,,2010,North America,classical,edition40_sequence_7.mp4,Sleeping Beauty - Lilac Fairy
edition40/edition40_sequence_8.mp4,Richardson,Calvin,Richardson Calvin,male,M,2012,40th,2012-411,Australia,classical,Primes d'encouragement,1,Swan Lake - Act III- Siegfried variation,,,,Swan Lake - Act III- Siegfried variation,1.0,,,2010,Oceania,classical,edition40_sequence_8.mp4,Swan Lake - Act 3 - Siegfried Variation
edition40/edition40_sequence_9.mp4,Higgins,Katherine,Higgins Katherine,female,F,2012,40th,2012-105,USA,classical,Primes d'encouragement,1,Sleeping Beauty - Lilac Fairy variation,,,,Sleeping Beauty - Lilac Fairy variation,1.0,,,2010,North America,classical,edition40_sequence_9.mp4,Sleeping Beauty - Lilac Fairy
edition41/edition41_sequence_1.mp4,Yanagisawa,Kaho,Yanagisawa Kaho,female,F,2013,41st,2013-113,Japan,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2010,Asia,classical,edition41_sequence_1.mp4,"Coppelia - Act 3, Girl variation"
edition41/edition41_sequence_10.mp4,Dias Domingues,Leticia,Dias Domingues Leticia,female,F,2013,41st,2013-114,Brazil,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2010,South America,classical,edition41_sequence_10.mp4,"Coppelia - Act 3, Girl variation"
edition41/edition41_sequence_14.mp4,Woellner,Joel,Woellner Joel,male,M,2013,41st,2013-423,Australia,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,Swan Lake - Act III- Siegfried variation,,,,Swan Lake - Act III- Siegfried variation,1.0,,,2010,Oceania,classical,edition41_sequence_14.mp4,Swan Lake - Act 3 - Siegfried Variation
edition41/edition41_sequence_17.mp4,Rogers,Zachary,Rogers Zachary,male,M,2013,41st,2013-418,Canada,classical,Primes d'encouragement,1,Swan Lake - Act III- Siegfried variation,,,,Swan Lake - Act III- Siegfried variation,1.0,,,2010,North America,classical,edition41_sequence_17.mp4,Swan Lake - Act 3 - Siegfried Variation
edition41/edition41_sequence_4.mp4,Fogarty,Miko,Fogarty Miko,likely female,F,2013,41st,2013-109,Switzerland,classical,Prix du meilleur Suisse-Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2010,Europe,classical,edition41_sequence_4.mp4,"Coppelia - Act 3, Girl variation"
edition41/edition41_sequence_5.mp4,Oberlin,Matias,Oberlin Matias,male,M,2013,41st,2013-214,Argentina,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,1.0,,,2010,South America,classical,edition41_sequence_5.mp4,La Fille Mal Gardee
edition41/edition41_sequence_7.mp4,Martignago,Alysha,Martignago Alysha,female,F,2013,41st,2013-104,Australia,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2010,Oceania,classical,edition41_sequence_7.mp4,"Coppelia - Act 3, Girl variation"
edition41/edition41_sequence_9.mp4,Li,Wentao,Li Wentao,male,M,2013,41st,2013-412,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,,,,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,1.0,,,2010,Asia,classical,edition41_sequence_9.mp4,"Sleeping Beauty, Prince Desire"
edition42/edition42_sequence_0.mp4,Goldbach,Johannes,Goldbach Johannes,male,M,2014,42nd,2014-201,Germany,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e,,,,La Fille Mal Gard¨¦e,1.0,,,2010,Europe,classical,edition42_sequence_0.mp4,La Fille Mal Gardee
edition42/edition42_sequence_12.mp4,Pogossian,Garegin,Pogossian Garegin,male,M,2014,42nd,2014-403,France,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Don Quichotte,,,,Don Quichotte,1.0,,,2010,Europe,classical,edition42_sequence_12.mp4,Don Quichotte - Basile Variation
edition42/edition42_sequence_13.mp4,Adams,Precious,Adams Precious,female,F,2014,42nd,2014-319,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,1.0,,,2010,North America,classical,edition42_sequence_13.mp4,Sleeping Beauty - Act 3
edition42/edition42_sequence_14.mp4,Ryan,Michael,Ryan Michael,male,M,2014,42nd,2014-406,USA,classical,Primes d'encouragement,1,Sleeping Beauty - Act III Prince Desir¨¦,,,,Sleeping Beauty - Act III Prince Desir¨¦,1.0,,,2010,North America,classical,edition42_sequence_14.mp4,"Sleeping Beauty, Prince Desire"
edition42/edition42_sequence_15.mp4,Teixeira,Bianca,Teixeira Bianca,female,F,2014,42nd,2014-114,Brazil,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2010,South America,classical,edition42_sequence_15.mp4,"Coppelia - Act 3, Girl variation"
edition42/edition42_sequence_16.mp4,Wigle Andersson,Karl-Erik,Wigle Andersson Karl-Erik,male,M,2014,42nd,2014-409,Sweden,classical,Primes d'encouragement,1,Sleeping Beauty - Act III Prince Desir¨¦,,,,Sleeping Beauty - Act III Prince Desir¨¦,1.0,,,2010,Europe,classical,edition42_sequence_16.mp4,"Sleeping Beauty, Prince Desire"
edition42/edition42_sequence_17.mp4,Watanabe,Aya,Watanabe Aya,female,F,2014,42nd,2014-118,Japan,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,1.0,,,2010,Asia,classical,edition42_sequence_17.mp4,La Bayadere - Royaume Des Ombres - 1st Variation
edition42/edition42_sequence_19.mp4,Kato,Mikio,Kato Mikio,male,M,2014,42nd,2014-413,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Swan Lake - Act III,,,,Swan Lake - Act III,1.0,,,2010,Asia,classical,edition42_sequence_19.mp4,Swan Lake - Act 3 - Siegfried Variation
edition42/edition42_sequence_2.mp4,Coelho,Maria Clara,Coelho Maria Clara,female,F,2014,42nd,2014-105,Brazil,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,1.0,,,2010,South America,classical,edition42_sequence_2.mp4,"Coppelia - Act 3, Girl variation"
edition42/edition42_sequence_3.mp4,Mori,Shunyo,Mori Shunyo,likely male,M,2014,42nd,2014-202,Japan,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e,,,,La Fille Mal Gard¨¦e,1.0,,,2010,Asia,classical,edition42_sequence_3.mp4,La Fille Mal Gardee
edition42/edition42_sequence_4.mp4,Rodriguez Domenech,Daniel,Rodriguez Domenech Daniel,male,M,2014,42nd,2014-401,Spain,classical,Primes d'encouragement,1,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,1.0,,,2010,Europe,classical,edition42_sequence_4.mp4,Giselle - Act 2 - Albrecht
edition42/edition42_sequence_6.mp4,Maeda,Sae,Maeda Sae,female,F,2014,42nd,2014-108,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,1.0,,,2010,Asia,classical,edition42_sequence_6.mp4,La Bayadere - Royaume Des Ombres - 1st Variation
edition42/edition42_sequence_7.mp4,Jun,Joonhyuk,Jun Joonhyuk,male,M,2014,42nd,2014-204,South Korea,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e,,,,La Fille Mal Gard¨¦e,1.0,,,2010,Asia,classical,edition42_sequence_7.mp4,La Fille Mal Gardee
edition44/edition44_sequence_1.mp4,An,Sehyun,An Sehyun,likely female,F,2016,44th,2016-308,South Korea,classical,Primes d'encouragement,1,Sleeping Beauty - Act III - Aurora variation,,,,Sleeping Beauty - Act III - Aurora variation,1.0,,,2010,Asia,classical,edition44_sequence_1.mp4,Sleeping Beauty - Act 3
edition44/edition44_sequence_10.mp4,Yoshie,Erina,Yoshie Erina,female,F,2016,44th,2016-113,Japan,classical,Primes d'encouragement,1,Paquita - Act I,,,,Paquita - Act I,1.0,,,2010,Asia,classical,edition44_sequence_10.mp4,Paquita - Act 1
edition44/edition44_sequence_11.mp4,Henson,Makensie,Henson Makensie,female,F,2016,44th,2016-106,Australia,classical,Primes d'encouragement,1,Le Corsaire - Pas de Trois - 2nd Variation,,,,Le Corsaire - Pas de Trois - 2nd Variation,1.0,,,2010,Oceania,classical,edition44_sequence_11.mp4,"Le Corsaire, Odalisques"
edition44/edition44_sequence_13.mp4,Fernandez,Laura,Fernandez Laura,female,F,2016,44th,2016-314,Switzerland,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine-Prix du meilleur Suisse,1,Sleeping Beauty - Act II - Aurora variation,,,,Sleeping Beauty - Act II - Aurora variation,1.0,,,2010,Europe,classical,edition44_sequence_13.mp4,Sleeping Beauty - Act 2
edition44/edition44_sequence_14.mp4,De Freitas Galvao,Carolyne,De Freitas Galvao Carolyne,female,F,2016,44th,2016-103,Brazil,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres - 1st variation,,,,La Bayad¨¨re - Royaume des Ombres - 1st variation,1.0,,,2010,South America,classical,edition44_sequence_14.mp4,La Bayadere - Royaume Des Ombres - 1st Variation
edition44/edition44_sequence_15.mp4,Nakamura,Junnosuke,Nakamura Junnosuke,male,M,2016,44th,2016-205,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,1.0,,,2010,Asia,classical,edition44_sequence_15.mp4,La Fille Mal Gardee
edition44/edition44_sequence_16.mp4,Young,Madison,Young Madison,female,F,2016,44th,2016-307,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III - Aurora variation,,,,Sleeping Beauty - Act III - Aurora variation,1.0,,,2010,North America,classical,edition44_sequence_16.mp4,Sleeping Beauty - Act 3
edition44/edition44_sequence_17.mp4,De Mattos Menegussi,Joao Pedro,De Mattos Menegussi Joao Pedro,male,M,2016,44th,2016-403,Brazil,classical,Primes d'encouragement,1,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,,,,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,1.0,,,2010,South America,classical,edition44_sequence_17.mp4,"Sleeping Beauty, Prince Desire"
edition44/edition44_sequence_18.mp4,Kimura,Kanon,Kimura Kanon,female,F,2016,44th,2016-105,Japan,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres - 3rd variation,,,,La Bayad¨¨re - Royaume des Ombres - 3rd variation,1.0,,,2010,Asia,classical,edition44_sequence_18.mp4,La Bayadere - Royaume Des Ombres - 3rd Variation
edition44/edition44_sequence_3.mp4,Simeone,Silvia,Simeone Silvia,female,F,2016,44th,2016-311,Italy,classical,Primes d'encouragement,1,Don Quichotte - Kitri,,,,Don Quichotte - Kitri,1.0,,,2010,Europe,classical,edition44_sequence_3.mp4,Don Quichotte - Kitri
edition44/edition44_sequence_4.mp4,Lapham,Riley,Lapham Riley,likely male,F,2016,44th,2016-110,Australia,classical,Primes d'encouragement,1,la Bayad¨¨re - Act II,,,,la Bayad¨¨re - Act II,1.0,,,2010,Oceania,classical,edition44_sequence_4.mp4,La Bayadere - Royaume Des Ombres - 2nd Variation
edition44/edition44_sequence_5.mp4,Gallucci,Brayden,Gallucci Brayden,male,M,2016,44th,2016-208,Australia,classical,Primes d'encouragement,1,Coppelia - Act III - Franz variation,,,,Coppelia - Act III - Franz variation,1.0,,,2010,Oceania,classical,edition44_sequence_5.mp4,"Coppelia - Act 3, Boy variation"
edition44/edition44_sequence_7.mp4,Okano,Yume,Okano Yume,female,F,2016,44th,2016-318,Japan,classical,Primes d'encouragement,1,Sleeping Beauty - Act III - Aurora variation,,,,Sleeping Beauty - Act III - Aurora variation,1.0,,,2010,Asia,classical,edition44_sequence_7.mp4,Sleeping Beauty - Act 3
edition44/edition44_sequence_8.mp4,Mokgatle,Leroy,Mokgatle Leroy,male,NB,2016,44th,2016-206,South Africa,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,1.0,,,2010,Africa,classical,edition44_sequence_8.mp4,La Fille Mal Gardee
edition44/edition44_sequence_9.mp4,Hang,Yu,Hang Yu,likely male,F,2016,44th,2016-126,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,la Bayad¨¨re - Act III,,,,la Bayad¨¨re - Act III,1.0,,,2010,Asia,classical,edition44_sequence_9.mp4,La Bayadere - Royaume Des Ombres - 3rd Variation
edition45/edition45_sequence_0.mp4,Price,Joshua Jack,Price Joshua Jack,male,M,2017,45th,2017-210,Australia,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e,,,,La Fille Mal Gard¨¦e,1.0,,,2010,Oceania,classical,edition45_sequence_0.mp4,La Fille Mal Gardee
edition45/edition45_sequence_10.mp4,Fujimoto,Yuika,Fujimoto Yuika,female,F,2017,45th,2017-104,Japan,classical,Primes d'encouragement,1,La Bayad¨¨re,,,,La Bayad¨¨re,1.0,,,2010,Asia,classical,edition45_sequence_10.mp4,La Bayadere - Gamsatti
edition45/edition45_sequence_12.mp4,Li,Fangqi,Li Fangqi,likely female,F,2017,45th,2017-312,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,"Paquita, acte II, L¨¦on Minkus, Marius Petipa",,,,"Paquita, acte II, L¨¦on Minkus, Marius Petipa",1.0,,,2010,Asia,classical,edition45_sequence_12.mp4,Paquita - Act 2
edition45/edition45_sequence_13.mp4,Lim,Sunu,Lim Sunu,male,M,2017,45th,2017-406,South Korea,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne) - Prix refus¨¦,1,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,1.0,,,2010,Asia,classical,edition45_sequence_13.mp4,Giselle - Act 2 - Albrecht
edition45/edition45_sequence_14.mp4,Henrique,Rafaela,Henrique Rafaela,female,F,2017,45th,2017-114,Brazil,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,1.0,,,2010,South America,classical,edition45_sequence_14.mp4,"Don Quichotte (le Corsaire), Girls variation"
edition45/edition45_sequence_16.mp4,Lee,Sunmin,Lee Sunmin,likely female,F,2017,45th,2017-111,South Korea,classical,Primes d'encouragement,1,Sleeping Beauty - Lilac Fairy,,,,Sleeping Beauty - Lilac Fairy,1.0,,,2010,Asia,classical,edition45_sequence_16.mp4,Sleeping Beauty - Lilac Fairy
edition45/edition45_sequence_17.mp4,Sartori,Edoardo,Sartori Edoardo,male,M,2017,45th,2017-203,Italy,classical,Primes d'encouragement,1,Giselle,,,,Giselle,1.0,,,2010,Europe,classical,edition45_sequence_17.mp4,Giselle - Act 2 - Albrecht
edition45/edition45_sequence_19.mp4,Wegrzyn,Stanislaw,Wegrzyn Stanislaw,male,M,2017,45th,2017-423,Poland,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,1.0,,,2010,Europe,classical,edition45_sequence_19.mp4,Giselle - Act 2 - Albrecht
edition45/edition45_sequence_4.mp4,Hunter,Lauren,Hunter Lauren,female,F,2017,45th,2017-102,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Le Corsaire,,,,Le Corsaire,1.0,,,2010,North America,classical,edition45_sequence_4.mp4,"Don Quichotte (le Corsaire), Girls variation"
edition45/edition45_sequence_5.mp4,Nakao,Taisuke,Nakao Taisuke,male,M,2017,45th,2017-415,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Swan Lake - Act III Black Swan Pas de Deux,,,,Swan Lake - Act III Black Swan Pas de Deux,1.0,,,2010,Asia,classical,edition45_sequence_5.mp4,Swan Lake - Act 3 - Siegfried Variation
edition45/edition45_sequence_6.mp4,Kwon,Ji Min,Kwon Ji Min,likely female,F,2017,45th,2017-303,South Korea,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,1.0,,,2010,Asia,classical,edition45_sequence_6.mp4,Don Quichotte - Kitri
edition45/edition45_sequence_7.mp4,Yamamoto,Koyo,Yamamoto Koyo,male,M,2017,45th,2017-201,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Bourse jeune espoir,1,"La Fille Mal Gard¨¦e, Alexander Gorsky, Louis Joseph Ferdinand Herold",,,,"La Fille Mal Gard¨¦e, Alexander Gorsky, Louis Joseph Ferdinand Herold",1.0,,,2010,Asia,classical,edition45_sequence_7.mp4,La Fille Mal Gardee
edition46/edition46_sequence_1.mp4,Xu,Jingyi,Xu Jingyi,female,F,2018,46th,2018-301,China,classical,Primes d'encouragement,1,Don Quichotte- Act II - Dulcinea,,,,Don Quichotte- Act II - Dulcinea,1.0,,,2010,Asia,classical,edition46_sequence_1.mp4,Don Quichotte - Act 2 - Dulcinea
edition46/edition46_sequence_12.mp4,Misseldine,Chloe,Misseldine Chloe,female,F,2018,46th,2018-126,USA,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,1.0,,,2010,North America,classical,edition46_sequence_12.mp4,La Bayadere - Royaume Des Ombres - 1st Variation
edition46/edition46_sequence_15.mp4,Nam,Minji,Nam Minji,female,F,2018,46th,2018-313,South Korea,classical,Primes d'encouragement,1,Paquita - Act II,,,,Paquita - Act II,1.0,,,2010,Asia,classical,edition46_sequence_15.mp4,Paquita - Act 2
edition46/edition46_sequence_16.mp4,Carmeci,Finnian,Carmeci Finnian,male,M,2018,46th,2018-201,USA,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas' variation,,,,La Fille Mal Gard¨¦e - Colas' variation,1.0,,,2010,North America,classical,edition46_sequence_16.mp4,La Fille Mal Gardee
edition46/edition46_sequence_17.mp4,Gelfer-M¨¹ndl,Aviva,Gelfer-M¨¹ndl Aviva,female,F,2018,46th,2018-135,USA,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,"Paquita, First girl's variation from Pas-de-Trois, Acte i, L¨¦on Minkus, Marius Petipa",,,,"Paquita, First girl's variation from Pas-de-Trois, Acte i, L¨¦on Minkus, Marius Petipa",1.0,,,2010,North America,classical,edition46_sequence_17.mp4,Paquita - Act 1
